ID;Species;Municipality;codigo;Distrito;State;Collection_data_start;year_collection;Collection_data_end;Location;Latitude graus;Longitude graus;Latitude;Longitude;added latitude;added longitude;State latitude (added)**;State longitude (added)**;Reference;Publication Year;Type of study;P_vivax_detection;P_falciparum_detection;P_malariae_detection;PCR_Plasmodium_spp;Positive_Plasmodium_dissection;Infection;Main colected specie;Main colected specie.1;Main colected specie.2;Obs;Obs 2;txmigbruta_2010_g3;txmigliqui_2010_g3;Desmatado2007;Incremento20062007;Floresta2007;Nuvem2007;NaoObservado2007;NaoFloresta2007;Hidrografia2007;Desmatado2008;Incremento20072008;Floresta2008;Nuvem2008;NaoObservado2008;NaoFloresta2008;Hidrografia2008;Desmatado2009;Incremento20082009;Floresta2009;Nuvem2009;NaoObservado2009;NaoFloresta2009;Hidrografia2009;Desmatado2010;Incremento20092010;Floresta2010;Nuvem2010;NaoObservado2010;NaoFloresta2010;Hidrografia2010;Desmatado2011;Incremento20102011;Floresta2011;Nuvem2011;naoObservado2011;naoFloresta2011;Hidrografia2011;Desmatado2012;Incremento20112012;Floresta2012;Nuvem2012;naoObservado2012;naoFloresta2012;Hidrografia2012;Desmatado2013;Incremento20122013;Floresta2013;Nuvem2013;naoObservado2013;naoFloresta2013;Hidrografia2013;Desmatado2014;Incremento20132014;Floresta2014;Nuvem2014;naoObservado2014;naoFloresta2014;Hidrografia2014;Desmatado2015;Incremento20142015;Floresta2015;Nuvem2015;naoObservado2015;naoFloresta2015;Hidrografia2015;Desmatado2016;Incremento20152016;Floresta2016;Nuvem2016;naoObservado2016;naoFloresta2016;Hidrografia2016;Desmatado2017;Incremento20162017;Floresta2017;Nuvem2017;naoObservado2017;naoFloresta2017;Hidrografia2017;Desmatado2018;Incremento20172018;Floresta2018;Nuvem2018;naoObservado2018;naoFloresta2018;Hidrografia2na18;Desmatado2019;Incremento20182019;Floresta2019;Nuvem2019;naoObservado2019;naoFloresta2019;Hidrografia2019;ipa_2007;ipa_2008;ipa_2009;ipa_2010;ipa_2011;ipa_2012;ipa_2013;ipa_2014;ipa_2015;ipa_2016;ipa_2017;ipa_2018;ipa_2019
280;Ny. argyritarsis ;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63000;-72,87750;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
279;Ny. braziliensis;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63977;-72,88221;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
277;Ny. darlingi;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63542;-72,90126;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
278;Ny. deaneorum;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,62023;-72,88221;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
283;Ny. galvaoi ;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63542;-72,90126;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
282;Ny. rondoni;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63977;-72,88221;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
281;Ny. triannulatus s.l.;Mâncio Lima;120033;;Acre;01/02/2012;2012.0;mar/14;;07°37’42’’S;72°53’29.89’’W;-7,63000;-72,87750;;;;;dos Reis et al.;2015;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;Ny. albitarsis s.l. (75.8%);Ny. darlingi (16.1%);;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1811;Ny. darlingi;Mâncio Lima;120033;;Acre;01/06/2015;2015.0;jun/15;;;;-7,62000;-72,87750;-762.225;-728.923;;;Oliveira et al. ;2020;4- include 0tural infection;;;;y;;Sim;;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1628;Ny. darlingi;Mâncio Lima;120033;;Acre;01/05/2015;2015.0;mai/15;;;;-7,63083;-72,89625;-762.225;-728.923;;;Prussing et al.;2019;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1624;Ny. darlingi;Mâncio Lima;120033;;Acre;01/02/2017;2017.0;set/17;Vale do Jurua;"7˚36’50""S";"72˚53’45""W";-7,61;-72,9;;;;;Rufalco et al.;2021;3- vector distribution/diversity and other factors (behavior, enviromental, sazo0lity);;;;;;;;;;rainy: Oct-Feb;Dry: Apr-Sept;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1751;Ny. darlingi;Mâncio Lima;120033;;Acre;01/05/2015;2015.0;mai/15;Bairro Guarani;;;-7,63;-72,87;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1750;Ny. darlingi;Mâncio Lima;120033;;Acre;01/05/2015;2015.0;mai/15;Bairro Guarani;;;-7,62000;-72,87750;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1752;Ny. darlingi;Mâncio Lima;120033;;Acre;01/05/2015;2015.0;mai/15;Colonia Normando;;;-7,6;-72,99;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1753;Ny. darlingi;Mâncio Lima;120033;;Acre;01/06/2015;2015.0;jun/15;Colonia Paraná do Pentecoste;;;-7,52;-72,9;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1754;Ny. darlingi;Mâncio Lima;120033;;Acre;01/06/2015;2015.0;jun/15;Colonia Paraná do Pentecoste;;;-7,49;-72,94;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
1755;Ny. darlingi;Mâncio Lima;120033;;Acre;01/06/2015;2015.0;jun/15;Colonia Paraná do Pentecoste;;;-7,44;-72,99;;;;;Sallum et al.;2019;4- include 0tural infection;0,24%;;;;;Sim;Ny. darlingi;;;;;0,126358295;0,010471924;384;1,9;3979;1209,4;144,5;45,1;0;388,7;4,6;5156,1;21,5;150,6;45,1;0;390,1;1,4;5048;128,9;149,9;45,1;0;395;5;4947,6;225,9;148,4;45,1;0;407,3;12,3;5021,4;140;148,2;45,1;0;410,8;3,5;5165,3;0;140,8;45,1;0;413,3;2,5;5176,4;6,5;120,7;45,1;0;415,8;2,6;5160;2,4;138,7;45,1;0;418,2;2,3;5282,9;15,8;0;45,1;0;421,3;3,1;2365,4;2816,9;113,3;45,1;0;423,2;2;5255,5;38,2;0;45,1;0;427,2;3,9;5289,7;0;0;45,1;0;440,1;12,9;5214,4;62,4;0;45,1;0;649,4;371,2;395,3;478,6;370,9;355,8;457;767,7;667,4;970,9;1.230,40;530,7;206,2
120;Ny. darlingi;Plácido de Castro;120038;;Acre;01/08/1990;1990.0;jan/91;;;;-10,27;-67,19;-102.673;-671.884;;;Branquinho et al. ;1993;4- include 0tural infection;;;;;;;Ny. oswaldoi 78.5%;Ny. deaneorum 18.6%;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
114;Ny. deaneorum;Plácido de Castro;120038;;Acre;01/08/1990;1990.0;jan/91;;;;-10,27000;-67,17750;-102.673;-671.884;;;Branquinho et al. ;1993;4- include 0tural infection;0,40%;2,80%;0;;;Sim;Ny. oswaldoi 78.5%;Ny. deaneorum 18.6%;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
111;Ny. oswaldoi s.l.;Plácido de Castro;120038;;Acre;01/08/1990;1990.0;jan/91;;;;-10,28083;-67,19625;-102.673;-671.884;;;Branquinho et al. ;1993;4- include 0tural infection;3,78%;5,50%;0,50%;;;Sim;Ny. oswaldoi 78.5%;Ny. deaneorum 18.6%;;pico Ny. oswaldoi as 18-19h;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
117;Ny. triannulatus s.l.;Plácido de Castro;120038;;Acre;01/08/1990;1990.0;jan/91;;;;-10,27000;-67,17750;-102.673;-671.884;;;Branquinho et al. ;1993;4- include 0tural infection;;;;;;;Ny. oswaldoi 78.5%;Ny. deaneorum 18.6%;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
436;Ny. albitarsis s.l.;Plácido de Castro;120038;;Acre;01/07/1998;1998.0;out/98;;10° 20′ S;67°11′W;-10,33;-67,18;;;;;Marreli et al. ;2005;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
437;Ny. darlingi;Plácido de Castro;120038;;Acre;01/07/1998;1998.0;out/98;;10° 20′ S;67°11′W;-10,33000;-67,16750;;;;;Marreli et al. ;2005;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
438;Ny. deaneorum;Plácido de Castro;120038;;Acre;01/07/1998;1998.0;out/98;;10° 20′ S;67°11′W;-10,33977;-67,17221;;;;;Marreli et al. ;2005;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
439;Ny. dunhami;Plácido de Castro;120038;;Acre;01/07/1998;1998.0;out/98;;10° 20′ S;67°11′W;-10,33542;-67,19126;;;;;Marreli et al. ;2005;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
440;Ny. nuneztovari s.l.;Plácido de Castro;120038;;Acre;01/07/1998;1998.0;out/98;;10° 20′ S;67°11′W;-10,32023;-67,17221;;;;;Marreli et al. ;2005;1- taxonomic, phylogenetic a0lysis, morphology, new species;;;;;;;;;;;;0,258590421;-0,023482519;1407;4,9;566,5;11,2;3,3;0;0;1410,3;3,3;572,7;0;5;0;0;1421,2;10,9;563,5;0;3,3;0;0;1427,1;5,9;556,5;0;4,4;0;0;1434,2;7,1;530;19,3;4,5;0;0;1438,2;4;544;0;5,8;0;0;1443,3;5,1;541,2;0;3,5;0;0;1452,4;9,1;528;1,7;5,9;0;0;1457,9;5,5;530,1;0;0;0;0;1466;8,1;517;0;5;0;0;1471,2;5,2;516,8;0;0;0;0;1483,9;12,8;504,1;0;0;0;0;1493,3;9,3;494,7;0;0;0;0;93,8;27,8;16,2;32,5;11,7;4;9,2;7;7,3;4,3;7,7;0,7;4,8
